-6.890617991686296406e-01,4.743107296966130315e-01,-1.959480753173807044e-01,1.206578747235347304e+00,-3.252141937100623270e-01,-2.811658356959055582e-02,-1.427173415508480980e+00,5.298986882970633250e-01,1.170323085402562302e-01,1.039641549294820555e+00
-4.167660171266230340e-01,-1.478302740298151452e+00,-1.195552031540097065e-01,3.522621273566781674e-01,-2.965276726977423283e-01,-1.228467849007242263e+00,-1.923428454590189407e+00,-4.623757220020313086e-01,-1.354894335946845940e+00,-6.908514288643988754e-01
-2.303408861785872508e-01,-1.018559674622709021e+00,-2.455832483343610428e-01,1.828103868570211565e+00,-4.045291132783112031e-01,3.539084855682320119e-01,1.555377432019408479e+00,2.709507979225410423e+00,1.794797654571986534e-01,9.920493090038895456e-01
1.219153836499436094e+00,-1.915111830862336328e-01,3.956521962450791907e-01,1.931709320750879880e-02,-3.834565414628896551e-01,-4.368944218001568069e-01,6.853892914229999800e-01,4.732412647597145083e-01,-1.098005022897248661e+00,4.740404641114136924e-02
3.589989452399548753e-02,3.435927681572169545e-01,4.439458175505770487e-01,-3.546130983133599091e-01,-2.118500590209733692e-01,5.581587975477766417e-01,-2.260148445722161559e-01,-9.773057665905660052e-02,1.498389420900309195e-02,3.121431631868875067e-01
-4.413499702170963213e-01,-1.159240776417661989e+00,-9.519617157503197369e-01,-2.748553602342520552e+00,1.381511690997578867e+00,4.977734900204396906e-01,-2.069418414985921828e+00,3.479649805593792444e-01,7.042437791589751805e-01,-9.360097328344434420e-01
1.608572418158478401e+00,-1.225887159548134653e+00,-2.230025068516583442e+00,2.879003234132245792e-01,-5.805318850639062944e-01,1.869225166340385824e-01,-3.619140762110443776e-01,-1.146267321584532040e+00,-1.109402864146949774e+00,-9.137650125507740251e-01
-2.338551254094197507e+00,4.245238488268464339e-02,2.816393360423664616e-01,-1.046388739752091013e+00,9.323931557049296437e-01,9.382579669412344225e-01,2.406759453308967345e+00,-1.616245721500224164e+00,6.530964866636133070e-01,1.987354711513611649e+00
-1.187282041047400316e+00,-4.252103134132647067e-01,1.531509275450732899e+00,-1.981044406501179633e+00,-8.880631512986116027e-02,-1.775825316135886123e+00,-1.068805061343652163e+00,-1.646925681678984343e+00,1.904505603923654922e-01,1.013147510227360715e-02
1.183383932060687371e+00,-3.557836699905061462e-01,-1.417666185139831558e+00,-2.026926357048431382e-01,-1.128774057784017959e+00,-5.051210412303873687e-01,-1.163900988445850437e+00,-2.951290355258531228e-01,-8.539538323712279055e-01,1.179482086027371146e+00
1.778408207587469092e-01,-5.640111083426652128e-01,1.028104488349305956e-01,-2.838026711162589533e-01,-1.405819427157924295e+00,4.860148348999466794e-01,1.323869115691201914e-01,2.465785980665652702e-02,1.029327362355393349e+00,1.755360990009175726e-01
6.443114153533811006e-01,-1.110191472464716389e+00,4.694521106447168690e-01,-4.614751522502804071e-01,-3.379579325735816431e-01,-1.041484218233455827e+00,2.253205631338678350e-02,-1.390788897062545659e-01,-1.316301232769823581e+00,2.500724677131819784e-01
1.071775547222410807e-01,2.077756562284890918e-01,-3.972728527848662927e-01,-8.309085608477636553e-01,1.137558541128522061e+00,1.072801916101451258e+00,4.046572601876308184e-01,1.361921522390514117e+00,2.398414834680051289e-01,-3.038954440199298501e-01
1.496993177211185744e+00,-1.676286549279009663e-01,5.490046562673260855e-01,-1.312813246224865837e+00,-4.118042525913453433e-01,-8.613510163524898955e-01,-1.079997581756997782e+00,-1.080849627434080862e+00,-1.177515269205062109e+00,1.189384608062852511e+00
1.884799428853577430e-01,-1.150232860623247921e+00,-7.232209465171771656e-01,-1.231136339581016204e+00,1.810413662353092812e-03,6.028293566817434224e-01,-3.098337331502473146e-01,4.578054076725930344e-01,1.236041007422043814e+00,-1.112284146406083307e+00
1.257796561235019261e+00,-1.343861563789303659e-01,-1.016199483159146100e+00,1.605961188242710502e-01,-1.137350234428762707e+00,-1.596315319596337767e+00,5.753094490556583812e-02,-2.346660785103098223e-01,1.233466897225371728e+00,6.967329758464529954e-02
5.389125068063195245e-01,9.024937769784084907e-01,-1.214327055553558798e+00,-6.094295630173602873e-01,2.431759087449256729e-01,-3.518407653977645433e-01,1.178845325318398918e-01,9.740216842585566193e-01,-2.780309404447380839e-01,-9.590866778707681783e-01
2.585353391536806544e-01,-2.628935580585093912e-01,-2.800061001883434875e-01,4.671109265774705532e-01,-1.121710003876268624e+00,-2.082263600485418475e+00,-9.258870154893524829e-01,-4.400952642085415034e-01,-2.795732048614487097e-01,-2.800456243867229245e-01
-7.255181989077476024e-01,2.233905016002337984e-01,4.881934310006298960e-01,-2.004916260321173704e-01,-1.029714952649990245e+00,-1.068284033223555474e+00,3.572366760044687339e-01,1.418480526757938565e+00,9.649599072552567103e-01,-1.391826730354099650e+00
-2.574732580008224581e+00,-3.243209132981505483e-01,9.356930468877679985e-01,2.735296449219028550e-02,-1.006343583919855789e+00,2.147389941709433037e-01,-2.042781954441522385e-01,4.613356212375269161e-01,2.192404095782262211e-02,1.356874750413011865e-01
3.488319378003331139e-01,2.445381298533744752e-01,-9.794307954299428243e-01,7.472527404405722162e-01,-1.085069403436707436e+00,1.742007490732202735e+00,-1.711905620874987211e+00,-9.901968626147535923e-01,9.069310372295260603e-01,-1.072329676343422689e+00
-7.700143375695269743e-01,1.996728182204691726e-01,6.150228709748079003e-01,-4.208236994580655255e-01,4.678580667588996267e-01,-1.591331155269105624e+00,1.039052007134360522e+00,-2.567187216428604146e-01,-6.413324073898977185e-01,2.079422395429913750e-01
5.460937553139419420e-02,-2.666708206540422399e-01,-2.893394261356823094e-01,-2.186446767514211020e-01,8.137577795447784590e-01,-2.222590133002523838e-01,9.116349557216205657e-01,-6.069391227023319679e-01,1.075337368743888300e+00,1.709331983331761062e+00
1.152691280801156681e+00,1.026563007277314421e+00,8.081114142402512357e-01,-6.016406082271752442e-02,-1.493002636624684909e+00,-8.341119343774003880e-01,-3.657321379784805870e-01,6.070637314993420075e-01,1.637891617645200970e+00,-6.568087494094361212e-01
-1.712886488441737187e+00,5.104847670095871148e-01,-3.220205210384893824e-01,-6.321854398851074752e-02,-1.109746463450452941e-01,9.869563954038396147e-01,-1.515283127375677497e+00,1.109934538506772261e+00,1.702914388766662901e+00,-5.000098801066943377e-01
-5.286093752229473752e-01,1.374293713618592594e-01,-7.025395499262786503e-01,-1.227328403928366729e+00,-1.771663655642243373e+00,2.756517995602570381e-01,3.448567981574212071e-01,-1.749489470177500117e+00,-8.021370407267051084e-01,1.851721684851087346e+00
1.414040020092115268e+00,-1.955465106391695018e+00,-1.370496019817907696e+00,-2.979028701794131706e+00,-1.046460777614509619e+00,-1.259937435157759911e+00,-1.668732107166408962e+00,3.101374486201468605e-01,-1.078762463535635874e+00,-7.841620127554960185e-01
-1.503291808530606843e+00,-5.809393260765806088e-01,1.259878902900371855e+00,-3.450161990262951006e-01,6.659398330756808315e-01,-3.690424791384486203e-01,-1.586432704199686627e+00,-1.552418571185024243e+00,8.790259134946536435e-01,-5.661278591053173770e-01
2.872359668080609829e+00,-2.421443522345540500e-01,-1.895596048554542001e-01,8.726246264488229931e-01,5.137278174034806133e-01,-3.239839359896157789e-01,-1.248388171712834005e+00,1.190784803995350805e+00,2.741418478945022164e-02,-3.796831354346809073e-01
1.033415852123242162e+00,-1.798247531060114701e+00,-3.269965098349867927e-01,4.125051148664366507e-01,3.949055083333704030e-01,5.642265224714101413e-01,-9.925090262451795597e-01,-5.652634936481336636e-01,9.706343250892353058e-01,-8.320805100467077997e-01
3.083801010784661845e+00,1.134334049367192288e+00,-3.332490527185523188e-01,-1.293249512078493701e+00,-7.950436990382622748e-02,-1.479278226072558544e+00,-6.980582224329484609e-01,3.803008889972464557e-01,-5.083175610444802262e-01,7.093356843588841665e-01
-8.901792353112014666e-01,-1.258880227165324606e-01,-7.790136966800500495e-01,-1.229502458064408277e+00,3.404940267525975450e-01,2.671964230825683573e-01,1.998649231172359375e+00,-1.105142252209383863e-02,-1.010346431752687124e+00,-1.282037240401815437e-01
1.168753020135908205e+00,-1.412934590992367401e-01,6.094939920305546543e-01,1.597474907612816963e+00,3.695274521397274303e-01,6.640953098788857645e-01,-8.009350298430639725e-01,-4.093468825511763498e-01,2.237179628847369220e-02,1.166555395046700250e+00
4.801525238069125345e-01,-5.589243230838920606e-01,-7.133664380525296389e-01,2.522652737117607180e-01,-6.390708902883662779e-01,1.343313516422153686e+00,-9.998682704758409256e-01,-1.004777030503697821e+00,-4.609936389246781507e-01,1.241686779535993851e-01
1.408790912149174013e-01,-1.615606346322360887e+00,1.776397457571506022e+00,-1.077820539705076769e-01,-1.000652542483525753e+00,-1.706337564370980608e+00,-4.080075427692670953e-01,1.054054070995317782e-01,3.719120612039013007e-01,-9.742528649475226121e-01
-2.878245537264965126e-01,-5.327650029146380195e-01,-6.632149994037702667e-01,7.908105752012537515e-01,-8.451704653252201105e-01,4.919440221427650028e-01,5.475908058625093000e-01,-8.758925327219004853e-01,-8.555183378418189655e-01,5.397736049648385603e-02
4.495012058553684575e-01,8.339619791913334135e-01,6.320258226736572560e-01,-6.631759322623119735e-01,8.173850077669925218e-02,-7.648331982719275279e-01,-1.574073633987549847e+00,9.216827177818042172e-01,1.389789836384668797e+00,8.475638936573252069e-01
5.140441531716635065e-02,3.032524934755176371e-02,-1.189242343393080104e+00,-9.549234750027119079e-02,2.457069775882207152e-01,6.964815163570374779e-01,-1.522242337959558156e-01,7.568424683813229636e-01,1.088053907655800012e+00,5.325058562768018033e-01
6.780942309619110153e-01,-1.056132793086248967e+00,6.487925752521068734e-01,-1.843438208797749223e+00,7.405866879012075465e-02,-2.754906350887885158e-01,1.078410090306509916e+00,1.248150795865470564e-01,-4.677386153830009330e-01,-3.816435090630653781e-01
3.976945358176328660e-01,1.265796853830538082e-01,1.416922199488926670e-01,5.323160317733163227e-01,1.560186027800696484e+00,3.739928042589752422e-01,-1.098706872448262040e+00,1.652659197641469513e-01,-2.661643696683230198e-01,1.804538526075213922e-01
2.609952456770616158e-01,5.223824768678408947e-01,-2.776050934884766730e-01,8.530079290116238111e-01,8.113158306713962320e-01,4.693020862249576430e-03,1.118304486233272055e+00,8.567479404899421835e-01,-1.666272793921677875e-01,-1.867963862209732984e+00
1.344895106661577466e-01,1.338798032350896339e+00,1.161097364764441364e+00,1.992937253022165622e+00,1.304739565191629591e+00,-3.637554228903879250e-01,-2.405361627535674007e-01,6.232352214714834693e-01,9.704384314096811681e-02,-1.015022050547374599e+00
1.177584024848979505e+00,-1.068178200415292656e+00,5.039998322122021257e-01,-2.951339040996846519e-01,7.146551672932458521e-01,9.934567336199575660e-01,-8.210141039350431491e-01,-1.977453441541108470e+00,-7.598769743886915062e-01,-8.900210715728636493e-03
3.799549435951247167e-01,2.408406541911002896e-01,9.515150566442555080e-01,-2.169079680545789035e+00,3.244961729124473115e-01,5.442790995236271856e-01,-5.129525034780171300e-01,-7.869906666285909902e-02,-1.321888233067343155e-01,1.389662231254661595e+00
3.241914387501434319e-02,-1.099187947276783373e+00,-5.876644822590845196e-01,-3.322784725399898220e-01,-2.231495400573205168e-01,5.153542499861279991e-01,9.687494267474247023e-01,5.203042702760729554e-01,-7.105772816957356408e-02,-7.888293326114365067e-01
2.804575140111946197e-01,-1.584670802507631926e+00,1.748797176052774960e+00,-4.809667008642760644e-01,-1.088483264327360756e+00,2.181507890200550914e+00,-7.559144203986267740e-01,7.522697483206078894e-01,-4.005995853317110833e-01,-5.313952617010839208e-02
-1.546510667986780385e+00,-3.761605012337913556e-01,-1.298484967445480143e-01,1.453627109755333935e+00,1.743195907417296020e+00,-1.825117405356351474e+00,-1.244942212915275626e+00,6.601936682985669602e-01,3.425374095155057086e-01,-8.303941536872234686e-01
9.104167977291256486e-01,1.816485490008171277e+00,9.681566130851607110e-02,-1.297503422551193886e+00,5.575982057506493339e-01,7.744137527823247158e-01,-1.387719649407087807e+00,9.478165478646561892e-01,-4.826898041231806880e-01,1.260915798337452598e+00
-6.870742537795322402e-01,-6.749955858823979415e-01,-3.011515235533874790e-01,-6.040795539992693808e-01,-5.289138103695584237e-01,-2.234185785747325459e-01,-4.038955238349193899e-01,-1.063564174796273631e+00,-3.555567388747908897e-01,5.916724826241805124e-02
-1.235453005925370995e+00,-9.840902328240286323e-01,1.743294764359565041e-01,-2.276344095045638838e+00,8.125109682846006764e-01,1.483523492176703540e+00,-2.661001650029857779e-01,-1.419590204334914896e+00,1.585436934193298342e+00,-6.735468498366727896e-01
4.280900638701142132e-03,1.439659336540107248e-01,1.250924808802998944e+00,7.311333595428359811e-01,6.111618401885950957e-01,8.984008894001431766e-01,2.003351890305862248e-01,-2.718774409583547547e-01,-4.825437337035943797e-01,-3.451570634503592361e-01
-2.357552811742115395e+00,5.251818686914142553e-01,-1.022107195948150471e+00,2.262923507056890660e-01,1.146666290791875653e+00,-7.700787340409082082e-01,2.734636542401217563e-01,-8.302940280456849731e-01,1.111723275034010694e+00,-1.249039049549257596e+00
1.079205662060997772e+00,-1.107330832828938183e+00,1.556349092083949115e+00,2.004594274568315959e-01,-2.203222920945964614e+00,-8.871165084179830629e-01,-5.403393040618484910e-01,5.571739459631406266e-01,1.090673054185305579e+00,-6.829718656749491634e-01
-2.851287264194184989e-01,-1.193398184770625203e+00,-2.295676568267268625e+00,-2.060807411649513143e-01,9.028447937494513686e-01,4.877138006903811163e-01,4.301362639090740569e-01,5.783018834307116496e-01,5.178691428035252925e-02,-1.533641085592447828e+00
-1.439797508767325152e+00,-7.026745758279482335e-01,3.125986066909275940e-01,-2.429188386109327469e-01,5.377490302570920866e-01,1.172923120393551732e+00,-7.112731506824816752e-02,-7.544931111803776513e-01,-1.505476774851891297e-01,5.999224799518584339e-01
7.401729853069615173e-01,1.583409541716734037e-01,4.093396812466127965e-01,1.888465391211885669e-01,-4.843488954748322306e-01,-4.003279041699693286e-01,4.645995163867870925e-01,2.500129493192980723e-01,-8.133189665733692175e-01,-6.414962858264709744e-02
-1.340580915183651634e+00,7.152021290172509982e-01,1.872528582462843483e+00,-4.164393008716669176e-01,-5.525190578994100266e-01,-1.358533035719986293e+00,-1.925633580415676116e+00,1.671911026526583077e+00,1.285688299356379516e-01,-8.226899724338213593e-01
5.692002365756272386e-01,-8.789230693218805790e-01,-4.913101947526121727e-01,8.370819790184585996e-01,-6.293134578813873725e-01,5.820930262362919994e-01,1.402223794241937549e+00,-6.363751941745302010e-02,-1.616217451151865436e+00,-2.136793111647480536e+00
-5.499757999547094656e-01,9.083290906934783637e-02,1.753021934256252745e+00,3.874883654242963771e-01,-5.117446364868246667e-01,-1.113095376240437195e+00,-6.496445728732153091e-01,9.258255248317818209e-01,8.904513580115530624e-01,-1.416578424158845495e+00
-4.587890475838087845e-01,-1.085202172638344287e+00,-2.304802916151847125e-01,7.104704992618361414e-01,-7.359391933230080562e-01,-1.257981587053142780e+00,1.797918550753407896e+00,2.087629924181266805e+00,1.497935733212085951e+00,-1.046009144059944357e-01
9.216345011972658652e-01,1.155348521274480955e+00,-1.095731274647087916e-01,3.511845701478924497e-02,7.249772607790184731e-01,-1.302715642559845621e+00,8.790140501573258103e-01,-6.851439002124533051e-01,-2.262397872167825064e+00,7.727816636746724921e-01
-7.524815284082155831e-01,-3.959376545806068681e-01,-5.652425215239638145e-01,-7.844383311461892161e-01,8.048359749434441657e-01,8.777985266405988751e-01,1.606577383514033175e-01,6.492400862508070913e-01,5.190622358208475395e-01,-1.051940662266477977e+00
-3.665451131426888942e-01,-3.593272465922721648e-01,-7.529381889445016518e-02,5.683700178716061258e-01,6.295794784983735903e-01,-1.423219435473072059e+00,-1.338201106778564409e+00,1.130669228737559484e+00,7.113688244434265284e-01,2.405285261283501563e-01
6.738531067887802706e-02,-1.010491960806944034e+00,9.571441177960847424e-02,1.557475394568301308e+00,3.335645871457659228e-01,-1.118566671164368698e+00,6.348972918029867074e-01,7.997626659248391334e-01,-1.251149355443021083e+00,1.320667918591845957e+00
-4.560750472413460654e-01,9.851963184899559245e-01,-1.269454884814930073e+00,2.982198746457815464e+00,1.192344801467135756e-01,-1.277240594377970995e+00,-4.878958237819687738e-01,-1.360105421333966724e+00,3.180650044695751411e-01,3.869349682308456662e-01
9.239228109466542938e-01,6.430791912506024222e-01,-1.825006015258471004e-01,1.576496114628549716e-01,3.716312006714445060e-01,-1.816906852825519447e-01,1.698029585881025039e+00,1.083267312075079536e+00,5.692597014649106724e-01,1.093800227159848371e+00
1.949057364797140979e+00,1.055786438657317028e+00,1.999820051059125192e-01,4.081243312221671804e-01,1.584857670267335317e-01,-3.884961975183519045e-01,4.684745257098922311e-01,4.447747533008247073e-02,-9.326959323754736575e-01,1.152789790558184535e+00
-1.051804778814673602e+00,2.489650807125048104e-01,-1.142715174756328222e+00,-1.181696642214877579e+00,-2.604371068852606719e+00,2.421056946842680899e-02,-1.906502325398073405e-01,-1.444377364369546224e-01,1.613915643861128790e-01,-4.548258139851867887e-01
-2.344628850704607803e+00,1.347651415117756324e+00,-4.348466987228640779e-01,-5.583073319138316393e-01,-1.443120775090070973e+00,1.796178962886018637e-01,4.299393761059866481e-01,-7.105143706793539682e-01,1.714197928759571832e-01,-4.573880469635648316e-01
-1.932829770431980232e-01,1.142583199985142128e-01,2.268877483104323911e+00,9.742706898531489079e-01,-5.354419988305123557e-01,-2.536363058288964023e-01,8.618699674769993990e-01,-5.004023206559711223e-01,1.820537711462649533e+00,-1.675909056595545232e+00
1.023411648019358244e+00,6.576791083173323393e-01,1.084781181096973413e+00,1.261156192632968964e-01,-1.397948373167641645e+00,-9.239110233495918811e-02,4.586837108891968495e-01,3.734731515467205609e-01,-1.242559315671794673e+00,1.341131086332435274e+00
-1.158554163757041511e-01,-1.445941921258078633e+00,6.790042529897482027e-01,1.941578888885806986e+00,1.248558608351728827e+00,-6.755921633035911755e-01,-5.367152111704250883e-01,-6.620075929933986192e-01,9.520559247561222183e-01,-1.814078758305767147e+00
-1.145094394056341613e+00,-2.853000167737816950e-01,-5.038277517802303151e-01,-1.061400037070280966e+00,9.135515497708912580e-01,-5.743919848830526531e-01,-1.908203448582055928e-01,-6.443294895653210036e-03,-2.282187760904645091e-01,-5.558930032816860045e-01
7.724294569409232425e-01,-6.010889641972205766e-01,3.324074208794059460e-01,9.578287183704752294e-01,7.733007948697578904e-01,-4.138001496303152504e-01,-7.736904842000486004e-01,4.695328422511721445e-01,-1.476891544542065615e+00,1.208461668482118778e+00
3.056806935209349096e-01,-3.194412723548455957e-01,6.920937879721995589e-01,1.183498898342217054e-01,6.488145790533482449e-02,3.137781527299495110e+00,1.252314370955851075e+00,-7.681488756430608911e-01,1.789170398056352806e-01,-4.890726597784701424e-01
1.446325813241262193e+00,9.171957006130803114e-01,-2.010860384628220920e+00,-2.974138814312680679e-01,5.698516802056252661e-01,-7.890291240025587571e-01,4.414616301079000160e-01,-1.417266302507158793e+00,-9.502120761517574010e-01,-8.113958345898072411e-01
3.027079140051422979e-01,-8.629291774048269970e-01,-5.789342185590497930e-02,-5.535115685800056501e-02,-1.525143634797802239e+00,-3.617991543776645225e-01,-1.256595292503860595e+00,4.847941388470738411e-01,1.055505607718110417e+00,3.014714693254837430e-01
5.074000467238620748e-01,-1.539745158053430929e+00,-1.246096130832504922e+00,-5.992318539566049429e-01,-3.488506025999571492e-01,3.646530323290801401e-01,-1.051612958424911204e-01,-9.473802216789435349e-01,-9.395644421325232143e-01,9.239188353439872214e-01
-1.060594073050895814e+00,4.642339387845109688e-01,-6.277272718077877567e-01,2.805927758552396956e+00,5.767131748602536412e-01,-1.282545002889353025e+00,-5.485191547413966751e-01,-4.070546529811548964e-01,1.020309049873439289e+00,-3.266651304914025000e-01
5.199097175128252202e-01,-1.325988764895002836e+00,2.072418109226999150e-01,-1.618153257094126385e+00,3.235919170334740635e-01,3.612705191357084011e-01,1.291795201014924954e+00,-1.266048263098235593e-01,1.655318748375743387e-01,-1.091770621392335494e+00
2.990620303432870219e+00,-2.016867277308367790e+00,1.116985845241573072e+00,-7.572645695489690354e-01,-8.645776257749824278e-01,1.155531477960929809e+00,-3.786169048053011910e-01,-9.974115841556144835e-01,-1.000078539864352800e+00,-2.864467200869670882e-01
6.327156505537472331e-01,3.328712547032390279e-01,1.176412303496947032e-01,-7.214342865583865949e-01,-2.025175432269684883e+00,7.892940290054505370e-01,1.942371022143344617e-01,-5.519591147724947078e-01,3.147354983464696887e-01,5.979087411246231110e-01
-2.620216861076720694e-01,-9.302869178843251596e-01,1.531701972580884474e+00,-1.928766839057727500e+00,2.259953801036489185e-01,-1.233200503777720725e+00,-2.064203188407147394e-01,-6.568675715923909253e-02,-5.989086145640459824e-01,-3.079231238297873707e-01
1.942470687195704815e-01,-9.439516181265310557e-01,1.724710347958814172e+00,-2.856555091538656721e-01,1.346749183612249157e+00,-1.616016093445117874e-01,5.016332447854386922e-01,-2.582217148389147621e-01,2.570267965046839076e-01,9.631751599313309598e-01
-2.177512598473998473e-01,8.659829551908601042e-01,-1.333899749840062210e+00,-6.296759600525834166e-01,1.991736839387406421e+00,-6.054545804664809294e-01,1.614360212587665266e+00,5.384479665821809147e-02,3.758307826703292664e-01,-5.638821936549480718e-01
2.099232274682821253e-01,9.006642037232350795e-01,9.381534532244184543e-01,-7.237174256223954938e-01,4.864273295995231727e-01,-1.620579050111150832e-01,-2.572749956791589021e-01,-2.083891090013168523e-01,-4.038798294259308697e-01,5.669095728231634546e-01
-2.622336520140543525e-01,-1.207513324526800824e+00,1.594049328619065176e-01,1.099588609295437225e+00,4.094235597484863765e-01,-1.307646697182166806e-01,-5.285778063579644748e-01,1.631991476279936126e+00,3.972993927090644473e-01,-5.408558276413888422e-01
9.827845953398118839e-01,1.145913892442658399e+00,-6.799799789508850223e-01,2.426394612953499674e+00,2.134961449697465152e+00,9.205886960810548691e-01,-2.754013300257515673e-02,8.994041280241571457e-01,1.242929379436650938e+00,6.348766636566059995e-01
1.594065002105082840e-02,1.020809523153622500e+00,2.166699255533652391e+00,1.029105775693922586e+00,1.806899978900136094e+00,7.959359470311478946e-01,3.411667857011116411e-01,3.878408867958501038e-01,-1.033356877969251686e+00,1.721812842600252358e+00
1.389272861892985267e+00,-1.062023881704851069e+00,2.416920129576258514e-01,-6.627694867619384755e-01,6.326847925433081166e-01,2.921682455051154648e+00,1.426125077031439869e-01,1.218474958424664231e-02,-1.591072348313985474e+00,6.312562160731920446e-01
3.453753965746750310e-01,8.922696958060137851e-01,-7.060386755378375012e-01,1.070757134027930935e+00,4.346563668259271346e-02,-1.731695979456935763e+00,-1.420173659263978871e+00,-1.754948586059862814e+00,5.299992493660043991e-02,-1.339588628532807801e+00
7.238143727988600729e-01,-3.166557917579601034e-01,-1.558046865070215725e+00,6.503689488651596129e-01,1.099432916722948295e-01,1.629082998062630627e-01,-1.290576830332821612e-01,5.744958243692949162e-01,9.841139372735052682e-01,1.082761524838178890e-01
3.606607246510718512e-01,7.203613673092251757e-01,-3.887188478655361767e-01,-3.822620985629775481e-01,2.348895118608374855e+00,-5.692511246415813408e-01,7.506421410886673362e-01,3.803273685065999277e-01,5.168779026967275092e-01,-1.605791650268169057e+00
4.817216439907006653e-01,-3.537047963535806527e-01,-1.472643418588219566e+00,1.851059790399340210e+00,7.287359224853550144e-01,1.120591321138799668e-01,-1.610656976597960588e+00,1.564178904076571897e+00,-2.921404139762744379e-01,-3.913387269803649815e-01
2.979929800020032493e-01,6.986470174786058029e-02,-3.307291573625635195e+00,-1.476580403043820100e+00,-1.155386335519778429e+00,-3.328197324553585079e-01,6.181464030575700708e-01,6.217638575293047420e-01,-6.367953189854871354e-01,-2.626377499765488177e-01
-3.232307748275787818e-01,-4.566872362671693386e-01,-9.453392239172372369e-01,7.815416220342289930e-04,-2.102229991335928527e-01,1.332834536602908404e+00,5.520127949787089205e-01,-9.651992994860749686e-01,-3.112322325360685205e-01,-1.612614986598273514e+00
-2.306079779265175933e+00,-6.119317369215067082e-01,9.025308430162469753e-01,-8.384731294937833868e-01,-1.775369323293252810e+00,1.275737212312686664e+00,5.564012013560496600e-02,-2.487446374585993436e-01,-4.752589492708357288e-01,-9.063795813365329579e-01
